store_nbr,family,week,sales,onpromotion,oil_price,city,state,type,cluster,holiday_count,has_holiday,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_lag_12,sales_lag_52,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,week_of_year,month,quarter,year,promo_this_week,promo_last_week,promo_rolling_4,weeks_since_promo,oil_price_change,store_type_enc,family_enc,store_enc
44,GROCERY I,2014-05-05,56224.0,0,100.29857142857142,Quito,Pichincha,A,5,2.0,1.0,64325.0,68013.0,58921.0,60745.0,55895.0,53304.0,62767.75,4221.832885923664,63438.125,4558.406000770153,62378.666666666664,5628.53543575196,19,5,2,2014,0,0.0,0.0,69,-0.09000000000001762,1,3,1
44,GROCERY I,2014-05-12,70982.0,0,102.02857142857144,Quito,Pichincha,A,5,1.0,1.0,56224.0,64325.0,59812.0,58281.0,52859.0,52473.0,62093.5,5153.521288077361,62873.0,5178.102299933017,62406.083333333336,5594.782398211185,20,5,2,2014,0,0.0,0.0,70,1.7300000000000182,1,3,1
44,GROCERY I,2014-05-19,56535.0,0,104.16,Quito,Pichincha,A,5,1.0,1.0,70982.0,56224.0,68013.0,68042.0,62077.0,58058.0,64886.0,6384.468393426859,64460.625,5505.765755421461,63916.333333333336,5216.641001001866,21,5,2,2014,0,0.0,0.0,71,2.1314285714285575,1,3,1
44,GROCERY I,2014-05-26,60546.0,0,103.94571428571427,Quito,Pichincha,A,5,0.0,0.0,56535.0,70982.0,64325.0,69366.0,70208.0,53842.0,62016.5,7054.768151163193,63022.25,5923.706603856373,63454.5,5623.717882164984,22,5,2,2014,0,0.0,0.0,72,-0.2142857142857224,1,3,1
44,GROCERY I,2014-06-02,62519.0,0,103.2585714285714,Quito,Pichincha,A,5,0.0,0.0,60546.0,56535.0,56224.0,58921.0,60745.0,63355.0,61071.75,6893.771313052568,61919.75,5369.180563975435,62649.333333333336,5248.0153882350505,23,6,2,2014,0,0.0,0.0,73,-0.6871428571428737,1,3,1
44,GROCERY I,2014-06-09,53992.0,0,106.40285714285712,Quito,Pichincha,A,5,2.0,1.0,62519.0,60546.0,70982.0,59812.0,58281.0,47802.0,62645.5,6089.8643936735725,62369.5,5231.021451740719,62797.166666666664,5214.373192233095,24,6,2,2014,0,0.0,0.0,74,3.144285714285715,1,3,1
44,GROCERY I,2014-06-16,56582.0,0,107.4342857142857,Quito,Pichincha,A,5,1.0,1.0,53992.0,62519.0,56535.0,68013.0,68042.0,50807.0,58398.0,3850.5475801068237,61642.0,5987.519734533549,62439.75,5678.418507824194,25,6,2,2014,0,0.0,0.0,75,1.0314285714285916,1,3,1
44,GROCERY I,2014-06-23,63157.0,0,106.62571428571428,Quito,Pichincha,A,5,7.0,1.0,56582.0,53992.0,60546.0,64325.0,69366.0,50959.0,58409.75,3843.0319952696877,60213.125,5601.444161680865,61484.75,5613.883231045911,26,6,2,2014,0,0.0,0.0,76,-0.808571428571426,1,3,1
44,GROCERY I,2014-06-30,68353.0,33,105.19285714285716,Quito,Pichincha,A,5,6.0,1.0,63157.0,56582.0,62519.0,56224.0,58921.0,58697.0,59062.5,4493.520260701312,60067.125,5493.133283278062,60967.333333333336,5082.4315285525,27,6,2,2014,1,0.0,0.0,77,-1.4328571428571166,1,3,1
44,GROCERY I,2014-07-07,57805.0,24,102.74714285714286,Quito,Pichincha,A,5,4.0,1.0,68353.0,63157.0,53992.0,70982.0,59812.0,55899.0,60521.0,6491.848273026708,61583.25,5936.793597076273,61753.333333333336,5453.016285145398,28,7,3,2014,1,1.0,1.0,0,-2.4457142857143026,1,3,1
44,GROCERY I,2014-07-14,57564.0,27,102.78571428571428,Quito,Pichincha,A,5,0.0,0.0,57805.0,68353.0,56582.0,56535.0,68013.0,51201.0,61474.25,5402.0475979021,59936.125,4643.784369224869,61586.083333333336,5547.924615374571,29,7,3,2014,1,1.0,2.0,1,0.03857142857141582,1,3,1
44,GROCERY I,2014-07-21,67004.0,39,104.59857142857145,Quito,Pichincha,A,5,3.0,1.0,57564.0,57805.0,63157.0,60546.0,64325.0,49385.0,61719.75,5120.586514257898,60064.75,4549.412889907578,60715.333333333336,5260.03432987993,30,7,3,2014,1,1.0,3.0,2,1.812857142857169,1,3,1
44,GROCERY I,2014-07-28,61303.0,22,100.9557142857143,Quito,Pichincha,A,5,0.0,0.0,67004.0,57564.0,68353.0,62519.0,56224.0,55771.0,62681.5,5797.096313385393,60872.0,5176.712580669052,60938.583333333336,5479.441916810254,31,7,3,2014,1,1.0,4.0,3,-3.642857142857153,1,3,1
44,GROCERY I,2014-08-04,57979.0,37,97.52857142857144,Quito,Pichincha,A,5,2.0,1.0,61303.0,67004.0,57805.0,53992.0,70982.0,50398.0,60919.0,4401.806523084189,60720.0,5139.160465067653,61361.833333333336,5274.492113996033,32,8,3,2014,1,1.0,4.0,4,-3.4271428571428544,1,3,1
44,GROCERY I,2014-08-11,66979.0,65,97.20857142857145,Quito,Pichincha,A,5,1.0,1.0,57979.0,61303.0,57564.0,56582.0,56535.0,60071.0,60962.5,4361.449950035712,61218.375,4553.442463439859,60278.25,4377.930792363842,33,8,3,2014,1,1.0,4.0,5,-0.3199999999999932,1,3,1
44,GROCERY I,2014-08-18,67538.0,66,94.57,Quito,Pichincha,A,5,1.0,1.0,66979.0,57979.0,67004.0,63157.0,60546.0,50344.0,63316.25,4455.507855452602,62518.0,4524.74930639416,61148.583333333336,4598.689802706357,34,8,3,2014,1,1.0,4.0,6,-2.6385714285714528,1,3,1
44,GROCERY I,2014-08-25,78686.0,33,96.71571428571428,Quito,Pichincha,A,5,0.0,0.0,67538.0,66979.0,61303.0,68353.0,62519.0,61494.0,63449.75,4608.218554929859,63065.625,4865.423603272985,61731.25,4945.291242917151,35,8,3,2014,1,1.0,4.0,7,2.1457142857142912,1,3,1
44,GROCERY I,2014-09-01,80786.0,14,94.39285714285714,Quito,Pichincha,A,5,0.0,0.0,78686.0,67538.0,57979.0,57805.0,53992.0,62307.0,67795.5,8479.379713949196,64357.25,7254.553717690521,63078.5,6967.958922486196,36,9,3,2014,1,1.0,4.0,8,-2.3228571428571456,1,3,1
44,GROCERY I,2014-09-08,67490.0,24,92.35857142857142,Quito,Pichincha,A,5,0.0,0.0,80786.0,78686.0,66979.0,57564.0,56582.0,63022.0,73497.25,7258.311253315043,67229.875,8696.106672980584,65311.333333333336,8007.050896591497,37,9,3,2014,1,1.0,4.0,9,-2.0342857142857156,1,3,1
44,GROCERY I,2014-09-15,67202.0,23,93.20857142857145,Quito,Pichincha,A,5,0.0,0.0,67490.0,80786.0,67538.0,67004.0,63157.0,51321.0,73625.0,7108.291777916816,68470.625,7779.815824803149,66220.33333333333,7530.975191390159,38,9,3,2014,1,1.0,4.0,10,0.8500000000000227,1,3,1
44,GROCERY I,2014-09-22,64438.0,36,93.83571428571427,Quito,Pichincha,A,5,1.0,1.0,67202.0,67490.0,78686.0,61303.0,68353.0,51795.0,73541.0,7205.520383705802,68495.375,7774.796826697719,66557.41666666667,7471.6897012941445,39,9,3,2014,1,1.0,4.0,11,0.6271428571428288,1,3,1
44,GROCERY I,2014-09-29,78270.0,40,90.96285714285716,Quito,Pichincha,A,5,0.0,0.0,64438.0,67202.0,80786.0,57979.0,57805.0,62152.0,69979.0,7334.866051946675,68887.25,7431.936543439714,66231.16666666667,7471.632142898136,40,9,3,2014,1,1.0,4.0,12,-2.8728571428571144,1,3,1
44,GROCERY I,2014-10-06,80292.0,36,87.12571428571428,Quito,Pichincha,A,5,2.0,1.0,78270.0,64438.0,67490.0,66979.0,57564.0,48131.0,69350.0,6103.759715672502,71423.625,6592.379365330019,67936.58333333333,7705.429177573882,41,10,4,2014,1,1.0,4.0,13,-3.8371428571428794,1,3,1
44,GROCERY I,2014-10-13,68021.0,27,82.85714285714286,Quito,Pichincha,A,5,0.0,0.0,80292.0,78270.0,67202.0,67538.0,67004.0,65267.0,72550.5,7896.467796848568,73087.75,6979.102966304928,69830.58333333333,7717.330149008068,42,10,4,2014,1,1.0,4.0,14,-4.26857142857142,1,3,1
44,GROCERY I,2014-10-20,62750.0,32,81.87857142857142,Quito,Pichincha,A,5,0.0,0.0,68021.0,80292.0,64438.0,78686.0,61303.0,52646.0,72755.25,7720.208087653238,73148.125,6926.122568889916,69915.33333333333,7688.999572391939,43,10,4,2014,1,1.0,4.0,15,-0.978571428571442,1,3,1
44,GROCERY I,2014-10-27,56404.0,40,81.07428571428571,Quito,Pichincha,A,5,1.0,1.0,62750.0,68021.0,78270.0,80786.0,57979.0,62213.0,72333.25,8347.072994968543,71156.125,7382.475861070335,70035.91666666667,7551.779386443711,44,10,4,2014,1,1.0,4.0,16,-0.8042857142857116,1,3,1
44,GROCERY I,2014-11-03,73329.0,59,78.37571428571428,Quito,Pichincha,A,5,3.0,1.0,56404.0,62750.0,80292.0,67490.0,66979.0,77574.0,66866.75,10132.23237577319,68108.375,7856.6360292703475,69904.66666666667,7790.298656118143,45,11,4,2014,1,1.0,4.0,17,-2.6985714285714266,1,3,1
44,GROCERY I,2014-11-10,65553.0,56,76.32857142857142,Quito,Pichincha,A,5,3.0,1.0,73329.0,56404.0,68021.0,67202.0,67538.0,99736.0,65126.0,7243.132241417826,68838.25,8059.5808602468605,70433.83333333333,7789.168526443267,46,11,4,2014,1,1.0,4.0,18,-2.047142857142859,1,3,1
44,GROCERY I,2014-11-17,61719.0,108,75.7042857142857,Quito,Pichincha,A,5,0.0,0.0,65553.0,73329.0,62750.0,64438.0,78686.0,56222.0,64509.0,7015.873478524711,68632.125,8128.200985941324,70268.41666666667,7876.841435018561,47,11,4,2014,1,1.0,4.0,19,-0.624285714285719,1,3,1
44,GROCERY I,2014-11-24,73523.0,85,70.71428571428571,Quito,Pichincha,A,5,1.0,1.0,61719.0,65553.0,56404.0,78270.0,80786.0,61893.0,64251.25,7120.199452964766,68292.25,8381.527746010463,68854.5,7750.295202588973,48,11,4,2014,1,1.0,4.0,20,-4.989999999999995,1,3,1
44,GROCERY I,2014-12-01,85998.0,91,66.81,Quito,Pichincha,A,5,3.0,1.0,73523.0,61719.0,73329.0,80292.0,67490.0,84388.0,68531.0,5865.512083356384,67698.875,7715.832987852246,68249.25,6979.034201547125,49,12,4,2014,1,1.0,4.0,21,-3.904285714285706,1,3,1
44,GROCERY I,2014-12-08,93601.0,75,60.18571428571429,Quito,Pichincha,A,5,1.0,1.0,85998.0,73523.0,65553.0,68021.0,67202.0,85396.0,71698.25,10726.324172334143,68412.125,9172.47376568302,69791.58333333333,8642.770299329417,50,12,4,2014,1,1.0,4.0,22,-6.624285714285712,1,3,1
44,GROCERY I,2014-12-15,122824.0,63,56.18142857142857,Quito,Pichincha,A,5,2.0,1.0,93601.0,85998.0,61719.0,62750.0,64438.0,89486.0,78710.25,14029.206139930599,71609.625,12769.798744778374,71991.5,10970.120754286962,51,12,4,2014,1,1.0,4.0,23,-4.0042857142857216,1,3,1
44,GROCERY I,2014-12-22,64660.0,90,55.31428571428573,Quito,Pichincha,A,5,7.0,1.0,122824.0,93601.0,73523.0,56404.0,78270.0,53281.0,93986.5,20931.005557943612,79118.875,21496.78675947044,76857.0,18006.538342805114,52,12,4,2014,1,1.0,4.0,24,-0.8671428571428379,1,3,1
44,GROCERY I,2014-12-29,62207.0,95,53.237142857142864,Quito,Pichincha,A,5,3.0,1.0,64660.0,122824.0,85998.0,73329.0,80292.0,63721.0,91770.75,24055.29434968526,80150.875,20421.823812756942,75722.83333333333,18335.072912234937,1,12,4,2014,1,1.0,4.0,25,-2.077142857142867,1,3,1
44,GROCERY I,2015-01-05,69817.0,84,48.652857142857144,Quito,Pichincha,A,5,1.0,1.0,62207.0,64660.0,93601.0,65553.0,68021.0,59904.0,85823.0,28490.69620068979,78760.625,21311.762432566284,74215.75,18665.643573762165,2,1,1,2015,1,1.0,4.0,26,-4.58428571428572,1,3,1
44,GROCERY I,2015-01-12,61484.0,61,47.472857142857144,Quito,Pichincha,A,5,0.0,0.0,69817.0,62207.0,122824.0,61719.0,62750.0,56201.0,79877.0,28806.448340605955,79293.625,20985.07253084918,74365.41666666667,18618.59779633033,3,1,1,2015,1,1.0,4.0,27,-1.1799999999999997,1,3,1
44,GROCERY I,2015-01-19,61122.0,18,46.40571428571428,Quito,Pichincha,A,5,0.0,0.0,61484.0,69817.0,64660.0,73523.0,56404.0,64240.0,64542.0,3770.19619294977,79264.25,21013.333452494277,74259.91666666667,18693.833331577272,4,1,1,2015,1,1.0,4.0,28,-1.067142857142862,1,3,1
44,GROCERY I,2015-01-26,63119.0,28,46.029999999999994,Quito,Pichincha,A,5,0.0,0.0,61122.0,61484.0,62207.0,85998.0,73329.0,57343.0,63657.5,4131.031065807454,77714.125,21934.569789245616,74653.08333333333,18330.227357903277,5,1,1,2015,1,1.0,4.0,29,-0.3757142857142881,1,3,1
44,GROCERY I,2015-02-02,63288.0,38,50.885714285714286,Quito,Pichincha,A,5,0.0,0.0,63119.0,61122.0,69817.0,93601.0,65553.0,58718.0,63885.5,4048.6355314681355,74854.25,22190.221371135543,73802.25,18631.753097260447,6,2,1,2015,1,1.0,4.0,30,4.855714285714292,1,3,1
44,GROCERY I,2015-02-09,52764.0,57,51.57142857142857,Quito,Pichincha,A,5,0.0,0.0,63288.0,63119.0,61484.0,122824.0,61719.0,55895.0,62253.25,1109.3095074563016,71065.125,21092.717866177023,73613.5,18734.111491171334,7,2,1,2015,1,1.0,4.0,31,0.6857142857142833,1,3,1
44,GROCERY I,2015-02-16,66648.0,38,51.33142857142857,Quito,Pichincha,A,5,2.0,1.0,52764.0,63288.0,61122.0,64660.0,73523.0,52859.0,60073.25,4971.1240429101745,62307.625,4731.638403570494,72867.25,19416.900132358962,8,2,1,2015,1,1.0,4.0,32,-0.240000000000002,1,3,1
44,GROCERY I,2015-02-23,65197.0,37,49.35142857142858,Quito,Pichincha,A,5,0.0,0.0,66648.0,52764.0,63119.0,62207.0,85998.0,62077.0,61454.75,6017.461113293513,62556.125,4921.236529790367,72294.33333333333,19497.054273231504,9,2,1,2015,1,1.0,4.0,33,-1.9799999999999898,1,3,1
44,GROCERY I,2015-03-02,65934.0,50,50.16285714285714,Quito,Pichincha,A,5,1.0,1.0,65197.0,66648.0,63288.0,69817.0,93601.0,70208.0,61974.25,6292.447874237784,62929.875,5003.781468264091,70560.91666666667,19088.338274541733,10,3,1,2015,1,1.0,4.0,34,0.8114285714285643,1,3,1
44,GROCERY I,2015-03-09,68146.0,71,46.88428571428572,Quito,Pichincha,A,5,0.0,0.0,65934.0,65197.0,52764.0,61484.0,122824.0,60745.0,62635.75,6607.774530808357,62444.5,4391.100870754751,68255.33333333333,17670.688577072495,11,3,1,2015,1,1.0,4.0,35,-3.278571428571425,1,3,1
44,GROCERY I,2015-03-16,64584.0,64,44.85285714285715,Quito,Pichincha,A,5,0.0,0.0,68146.0,65934.0,66648.0,61122.0,64660.0,58281.0,66481.25,1258.0379896223144,63277.25,4795.967495124005,63698.833333333336,4347.599626823186,12,3,1,2015,1,1.0,4.0,36,-2.0314285714285703,1,3,1
44,GROCERY I,2015-03-23,60681.0,66,48.72571428571428,Quito,Pichincha,A,5,0.0,0.0,64584.0,68146.0,65197.0,63119.0,62207.0,68042.0,65965.25,1555.0677102084517,63710.0,4729.443368032743,63692.5,4346.127272955644,13,3,1,2015,1,1.0,4.0,37,3.8728571428571357,1,3,1
44,GROCERY I,2015-03-30,68930.0,52,49.00285714285714,Quito,Pichincha,A,5,2.0,1.0,60681.0,64584.0,65934.0,63288.0,69817.0,69366.0,64836.25,3135.2422952619813,63405.25,4849.978225282522,63565.333333333336,4415.318486059066,14,3,1,2015,1,1.0,4.0,38,0.2771428571428558,1,3,1
44,GROCERY I,2015-04-06,63408.0,47,51.73571428571428,Quito,Pichincha,A,5,1.0,1.0,68930.0,60681.0,68146.0,52764.0,61484.0,58921.0,65585.25,3777.078357231457,64110.5,5226.117324143673,63491.416666666664,4307.247158375629,15,4,2,2015,1,1.0,4.0,39,2.732857142857142,1,3,1
44,GROCERY I,2015-04-13,64718.0,60,55.04571428571428,Quito,Pichincha,A,5,1.0,1.0,63408.0,68930.0,64584.0,66648.0,61122.0,59812.0,64400.75,3433.6462033819985,65441.0,2639.6622619462587,63651.75,4261.29423628355,16,4,2,2015,1,1.0,4.0,40,3.3100000000000023,1,3,1
44,GROCERY I,2015-04-20,61188.0,129,56.09285714285714,Quito,Pichincha,A,5,1.0,1.0,64718.0,63408.0,60681.0,65197.0,63119.0,68013.0,64434.25,3436.6823512412298,65199.75,2601.5101520903095,63951.416666666664,4193.117379237336,17,4,2,2015,1,1.0,4.0,41,1.047142857142859,1,3,1
44,GROCERY I,2015-04-27,68187.0,113,58.29714285714285,Quito,Pichincha,A,5,1.0,1.0,61188.0,64718.0,68930.0,65934.0,63288.0,64325.0,64561.0,3256.7544171050026,64698.625,2963.1090302249013,63790.5,4264.412897883827,18,4,2,2015,1,1.0,4.0,42,2.20428571428571,1,3,1
44,GROCERY I,2015-05-04,64708.0,118,59.635714285714286,Quito,Pichincha,A,5,2.0,1.0,68187.0,61188.0,63408.0,68146.0,52764.0,56224.0,64375.25,2929.223489254381,64980.25,3195.26912570986,64198.75,4442.706794184429,19,5,2,2015,1,1.0,4.0,43,1.3385714285714343,1,3,1
44,GROCERY I,2015-05-11,64578.0,65,59.93285714285714,Quito,Pichincha,A,5,1.0,1.0,64708.0,68187.0,64718.0,64584.0,66648.0,70982.0,64700.25,2857.3706299089517,64550.5,2928.7461968758303,65194.083333333336,2606.4892256318444,20,5,2,2015,1,1.0,4.0,44,0.2971428571428518,1,3,1
44,GROCERY I,2015-05-18,60141.0,90,58.93142857142857,Quito,Pichincha,A,5,1.0,1.0,64578.0,64708.0,61188.0,60681.0,65197.0,56535.0,64665.25,2857.938111646159,64549.75,2928.7371608157687,65021.583333333336,2569.758689001466,21,5,2,2015,1,1.0,4.0,45,-1.0014285714285691,1,3,1
44,GROCERY I,2015-05-25,65270.0,79,58.87428571428571,Quito,Pichincha,A,5,0.0,0.0,60141.0,64578.0,68187.0,68930.0,65934.0,60546.0,64403.5,3296.814068157258,64482.25,3034.9372669440904,64600.25,2927.91142206456,22,5,2,2015,1,1.0,4.0,46,-0.05714285714285694,1,3,1
44,GROCERY I,2015-06-01,66495.0,94,59.50571428571429,Quito,Pichincha,A,5,0.0,0.0,65270.0,60141.0,64708.0,63408.0,68146.0,62519.0,63674.25,2374.5649952499257,64024.75,2496.8417050346493,64544.916666666664,2906.6108492175986,23,6,2,2015,1,1.0,4.0,47,0.6314285714285788,1,3,1
44,GROCERY I,2015-06-08,60833.0,92,60.04,Quito,Pichincha,A,5,0.0,0.0,66495.0,65270.0,64578.0,64718.0,64584.0,53992.0,64121.0,2769.1951899423075,64410.625,2623.2501072143978,64407.333333333336,2755.8223762968723,24,6,2,2015,1,1.0,4.0,48,0.5342857142857085,1,3,1
44,GROCERY I,2015-06-15,59422.0,100,59.81428571428571,Quito,Pichincha,A,5,0.0,0.0,60833.0,66495.0,60141.0,61188.0,60681.0,56582.0,63184.75,3167.605023252259,63925.0,2902.913708672776,64094.75,2940.505124356224,25,6,2,2015,1,1.0,4.0,49,-0.22571428571428953,1,3,1
44,GROCERY I,2015-06-22,59397.0,95,59.84142857142857,Quito,Pichincha,A,5,4.0,1.0,59422.0,60833.0,65270.0,68187.0,68930.0,63157.0,63005.0,3409.0955789866434,63704.25,3193.3938842554835,63989.833333333336,3091.940956549697,26,6,2,2015,1,1.0,4.0,50,0.02714285714286291,1,3,1
44,GROCERY I,2015-06-29,65690.0,58,57.49714285714286,Quito,Pichincha,A,5,2.0,1.0,59397.0,59422.0,66495.0,64708.0,63408.0,68353.0,61536.75,3372.941582160337,62605.5,2932.1784685501075,63195.416666666664,2927.5615810103222,27,6,2,2015,1,1.0,4.0,51,-2.3442857142857108,1,3,1
44,GROCERY I,2015-07-06,57096.0,67,52.48571428571428,Quito,Pichincha,A,5,0.0,0.0,65690.0,59397.0,60833.0,64578.0,64718.0,57805.0,61335.5,2979.5660198536093,62728.25,3050.9199432302853,63385.583333333336,3015.423668660301,28,7,3,2015,1,1.0,4.0,52,-5.011428571428581,1,3,1
44,GROCERY I,2015-07-13,61799.0,59,51.45428571428572,Quito,Pichincha,A,5,0.0,0.0,57096.0,65690.0,59422.0,60141.0,61188.0,57564.0,60401.25,3690.6640211032864,61793.0,3514.4581374658965,62750.416666666664,3476.7129580144883,29,7,3,2015,1,1.0,4.0,53,-1.0314285714285631,1,3,1
44,GROCERY I,2015-07-20,58590.0,136,48.86,Quito,Pichincha,A,5,3.0,1.0,61799.0,57096.0,59397.0,65270.0,68187.0,67004.0,60995.5,3671.7500368806354,62000.25,3451.443248845367,62801.333333333336,3456.1644619260233,30,7,3,2015,1,1.0,4.0,54,-2.594285714285718,1,3,1
44,GROCERY I,2015-07-27,64034.0,128,47.68142857142857,Quito,Pichincha,A,5,0.0,0.0,58590.0,61799.0,65690.0,66495.0,64708.0,61303.0,60793.75,3808.4844207811784,61165.25,3354.058596898511,62001.583333333336,3197.30743135653,31,7,3,2015,1,1.0,4.0,55,-1.1785714285714306,1,3,1
44,GROCERY I,2015-08-03,57817.0,79,44.63285714285714,Quito,Pichincha,A,5,1.0,1.0,64034.0,58590.0,57096.0,60833.0,64578.0,57979.0,60379.75,3128.0469279301014,60857.625,2873.8821398191776,61945.416666666664,3151.0271473497282,32,8,3,2015,1,1.0,4.0,56,-3.048571428571428,1,3,1
44,GROCERY I,2015-08-10,79048.0,87,42.98428571428571,Quito,Pichincha,A,5,2.0,1.0,57817.0,64034.0,61799.0,59422.0,60141.0,66979.0,60560.0,2887.256252338244,60480.625,3068.7864487216043,61382.0,3240.689629188347,33,8,3,2015,1,1.0,4.0,57,-1.6485714285714295,1,3,1
44,GROCERY I,2015-08-17,58844.0,87,41.08714285714286,Quito,Pichincha,A,5,0.0,0.0,79048.0,57817.0,58590.0,59397.0,65270.0,67538.0,64872.25,9847.127648033525,62933.875,7185.316325425685,62957.583333333336,6002.126009072911,34,8,3,2015,1,1.0,4.0,58,-1.8971428571428532,1,3,1
44,GROCERY I,2015-08-24,66053.0,81,42.029999999999994,Quito,Pichincha,A,5,1.0,1.0,58844.0,79048.0,64034.0,65690.0,66495.0,78686.0,64935.75,9793.786682552003,62864.75,7226.743600780982,62422.083333333336,6063.406310262818,35,8,3,2015,1,1.0,4.0,59,0.942857142857136,1,3,1
44,GROCERY I,2015-08-31,80767.0,68,46.527142857142856,Quito,Pichincha,A,5,0.0,0.0,66053.0,58844.0,57817.0,57096.0,60833.0,80786.0,65440.5,9783.843433606906,62910.125,7248.124790740234,62385.25,6037.703373198198,36,8,3,2015,1,1.0,4.0,60,4.497142857142862,1,3,1
44,GROCERY I,2015-09-07,66120.0,75,45.167142857142856,Quito,Pichincha,A,5,0.0,0.0,80767.0,66053.0,79048.0,61799.0,59422.0,67490.0,71178.0,10524.241888769611,65869.0,9124.312858668183,64046.416666666664,7996.351661946639,37,9,3,2015,1,1.0,4.0,61,-1.3599999999999994,1,3,1
44,GROCERY I,2015-09-14,66171.0,66,45.26142857142857,Quito,Pichincha,A,5,0.0,0.0,66120.0,80767.0,58844.0,58590.0,59397.0,67202.0,67946.0,9204.023938836008,66409.125,8975.64814114122,64604.583333333336,7877.089661663145,38,9,3,2015,1,1.0,4.0,62,0.09428571428571075,1,3,1
44,GROCERY I,2015-09-21,67266.0,95,45.565714285714286,Quito,Pichincha,A,5,0.0,0.0,66171.0,66120.0,66053.0,64034.0,65690.0,64438.0,69777.75,7326.32601763437,67356.75,8414.866601947524,65169.083333333336,7710.941287409754,39,9,3,2015,1,1.0,4.0,63,0.3042857142857187,1,3,1
44,GROCERY I,2015-09-28,82412.0,107,45.152857142857144,Quito,Pichincha,A,5,1.0,1.0,67266.0,66171.0,80767.0,57817.0,57096.0,78270.0,70081.0,7143.585514291799,67760.75,8309.475653906064,65300.416666666664,7734.006928768815,40,9,3,2015,1,1.0,4.0,64,-0.4128571428571419,1,3,1
44,GROCERY I,2015-10-05,71202.0,104,48.73428571428571,Quito,Pichincha,A,5,2.0,1.0,82412.0,67266.0,66120.0,79048.0,61799.0,80292.0,70492.25,7964.063049097465,70835.125,8647.86025454525,67410.08333333333,8686.714018947057,41,10,4,2015,1,1.0,4.0,65,3.5814285714285674,1,3,1
44,GROCERY I,2015-10-12,68826.0,74,46.957142857142856,Quito,Pichincha,A,5,0.0,0.0,71202.0,82412.0,66171.0,58844.0,58590.0,68021.0,71762.75,7420.902792113613,69854.375,8004.344587026329,68193.66666666667,8557.693756161414,42,10,4,2015,1,1.0,4.0,66,-1.7771428571428558,1,3,1
44,GROCERY I,2015-10-19,69970.0,54,44.8,Quito,Pichincha,A,5,0.0,0.0,68826.0,71202.0,67266.0,66053.0,64034.0,62750.0,72426.5,6850.887314793582,71102.125,6717.364309597756,69046.66666666667,8005.756285134551,43,10,4,2015,1,1.0,4.0,67,-2.1571428571428584,1,3,1
44,GROCERY I,2015-10-26,74728.0,135,45.45,Quito,Pichincha,A,5,0.0,0.0,69970.0,68826.0,82412.0,80767.0,57817.0,56404.0,73102.5,6281.711523674601,71591.75,6433.517872384153,69541.33333333333,7849.741435618264,44,10,4,2015,1,1.0,4.0,68,0.6500000000000057,1,3,1
44,GROCERY I,2015-11-02,80611.0,202,45.50714285714286,Quito,Pichincha,A,5,4.0,1.0,74728.0,69970.0,71202.0,66120.0,79048.0,73329.0,71181.5,2555.660058249716,70836.875,5487.95078688633,70950.58333333333,7028.594447079505,45,11,4,2015,1,1.0,4.0,69,0.05714285714285694,1,3,1
44,GROCERY I,2015-11-09,65413.0,244,42.12285714285714,Quito,Pichincha,A,5,3.0,1.0,80611.0,74728.0,68826.0,66171.0,58844.0,65553.0,73533.75,5365.846461649792,72648.25,6069.351595163598,71080.83333333333,7204.572106823967,46,11,4,2015,1,1.0,4.0,70,-3.384285714285717,1,3,1
44,GROCERY I,2015-11-16,71344.0,313,40.26857142857143,Quito,Pichincha,A,5,0.0,0.0,65413.0,80611.0,69970.0,67266.0,66053.0,61719.0,72680.5,6512.768305413574,72553.5,6189.639454073977,71628.25,6394.263880086864,47,11,4,2015,1,1.0,4.0,71,-1.8542857142857159,1,3,1
44,GROCERY I,2015-11-23,72532.0,307,40.61571428571428,Quito,Pichincha,A,5,1.0,1.0,71344.0,65413.0,74728.0,82412.0,80767.0,73523.0,73024.0,6356.516498837991,73063.25,5850.615712408939,72069.16666666667,6152.731925861622,48,11,4,2015,1,1.0,4.0,72,0.3471428571428561,1,3,1
44,GROCERY I,2015-11-30,78170.0,301,40.28857142857142,Quito,Pichincha,A,5,3.0,1.0,72532.0,71344.0,80611.0,71202.0,66120.0,85998.0,72475.0,6254.298521816783,71828.25,4476.753120287135,71382.91666666667,5521.26346637735,49,11,4,2015,1,1.0,4.0,73,-0.32714285714286007,1,3,1
44,GROCERY I,2015-12-07,90842.0,192,36.567142857142855,Quito,Pichincha,A,5,1.0,1.0,78170.0,72532.0,65413.0,68826.0,66171.0,93601.0,71864.75,5231.241367973724,72699.25,4986.348585316347,72387.08333333333,5572.6103962855295,50,12,4,2015,1,1.0,4.0,74,-3.721428571428568,1,3,1
44,GROCERY I,2015-12-14,98851.0,103,35.47428571428571,Quito,Pichincha,A,5,0.0,0.0,90842.0,78170.0,71344.0,69970.0,67266.0,122824.0,78222.0,8924.68651176796,75451.25,7815.871996868251,74443.0,7341.145501400238,51,12,4,2015,1,1.0,4.0,75,-1.0928571428571416,1,3,1
