store_nbr,family,week,sales,onpromotion,oil_price,city,state,type,cluster,holiday_count,has_holiday
44,GROCERY I,2013-07-01,58697.0,0,101.52857142857144,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2013-07-08,55899.0,0,105.03142857142858,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-07-15,51201.0,0,107.20142857142856,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-07-22,49385.0,0,105.55714285714285,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2013-07-29,55771.0,0,105.94285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-08-05,50398.0,0,105.41571428571429,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2013-08-12,60071.0,0,107.14714285714285,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2013-08-19,50344.0,0,105.76285714285714,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2013-08-26,61494.0,0,108.23,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-09-02,62307.0,0,109.1857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-09-09,63022.0,0,108.34285714285714,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-09-16,51321.0,0,105.78428571428572,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-09-23,51795.0,0,103.02857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2013-09-30,62152.0,0,103.34,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-10-07,48131.0,0,102.54714285714286,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2013-10-14,65267.0,0,101.32571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-10-21,52646.0,0,97.52285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-10-28,62213.0,0,96.25857142857144,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2013-11-04,77574.0,0,94.37857142857142,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2013-11-11,99736.0,0,93.90285714285713,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2013-11-18,56222.0,0,94.0942857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-11-25,61893.0,0,92.71714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-12-02,84388.0,0,96.57000000000001,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2013-12-09,85396.0,0,96.95571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2013-12-16,89486.0,0,98.21285714285715,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2013-12-23,53281.0,0,99.33714285714287,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2013-12-30,63721.0,0,95.90857142857143,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-01-06,59904.0,0,92.40857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-01-13,56201.0,0,93.25714285714285,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-01-20,64240.0,0,96.00428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-01-27,57343.0,0,97.36428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-02-03,58718.0,0,98.40857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-02-10,55895.0,0,100.23714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-02-17,52859.0,0,102.44285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-02-24,62077.0,0,102.80285714285715,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-03-03,70208.0,0,103.00142857142858,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-03-10,60745.0,0,99.46142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-03-17,58281.0,0,99.83,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-03-24,68042.0,0,100.96571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-03-31,69366.0,0,100.66142857142857,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-04-07,58921.0,0,102.99428571428572,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-04-14,59812.0,0,104.11142857142856,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-04-21,68013.0,0,101.75142857142858,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-04-28,64325.0,0,100.38857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-05-05,56224.0,0,100.29857142857142,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-05-12,70982.0,0,102.02857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-05-19,56535.0,0,104.16,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-05-26,60546.0,0,103.94571428571429,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-06-02,62519.0,0,103.25857142857141,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-06-09,53992.0,0,106.40285714285713,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-06-16,56582.0,0,107.4342857142857,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-06-23,63157.0,0,106.62571428571428,Quito,Pichincha,A,5,7.0,1.0
44,GROCERY I,2014-06-30,68353.0,33,105.19285714285715,Quito,Pichincha,A,5,6.0,1.0
44,GROCERY I,2014-07-07,57805.0,24,102.74714285714286,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2014-07-14,57564.0,27,102.78571428571429,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-07-21,67004.0,39,104.59857142857143,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2014-07-28,61303.0,22,100.9557142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-08-04,57979.0,37,97.52857142857144,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-08-11,66979.0,65,97.20857142857143,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-08-18,67538.0,66,94.57000000000001,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-08-25,78686.0,33,96.71571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-09-01,80786.0,14,94.39285714285714,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-09-08,67490.0,24,92.35857142857142,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-09-15,67202.0,23,93.20857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-09-22,64438.0,36,93.83571428571429,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-09-29,78270.0,40,90.96285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-10-06,80292.0,36,87.12571428571428,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-10-13,68021.0,27,82.85714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-10-20,62750.0,32,81.87857142857142,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-10-27,56404.0,40,81.07428571428571,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-11-03,73329.0,59,78.37571428571428,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2014-11-10,65553.0,56,76.32857142857142,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2014-11-17,61719.0,108,75.7042857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2014-11-24,73523.0,85,70.71428571428571,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-12-01,85998.0,91,66.81,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2014-12-08,93601.0,75,60.18571428571429,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2014-12-15,122824.0,63,56.18142857142857,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2014-12-22,64660.0,90,55.314285714285724,Quito,Pichincha,A,5,7.0,1.0
44,GROCERY I,2014-12-29,62207.0,95,53.237142857142864,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2015-01-05,69817.0,84,48.652857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-01-12,61484.0,61,47.472857142857144,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-01-19,61122.0,18,46.40571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-01-26,63119.0,28,46.029999999999994,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-02-02,63288.0,38,50.885714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-02-09,52764.0,57,51.57142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-02-16,66648.0,38,51.33142857142857,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-02-23,65197.0,37,49.35142857142858,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-03-02,65934.0,50,50.16285714285714,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-03-09,68146.0,71,46.88428571428572,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-03-16,64584.0,64,44.85285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-03-23,60681.0,66,48.72571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-03-30,68930.0,52,49.00285714285714,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-04-06,63408.0,47,51.73571428571428,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-04-13,64718.0,60,55.04571428571428,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-04-20,61188.0,129,56.09285714285714,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-04-27,68187.0,113,58.29714285714285,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-05-04,64708.0,118,59.635714285714286,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-05-11,64578.0,65,59.93285714285714,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-05-18,60141.0,90,58.93142857142857,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-05-25,65270.0,79,58.87428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-06-01,66495.0,94,59.50571428571429,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-06-08,60833.0,92,60.04,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-06-15,59422.0,100,59.81428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-06-22,59397.0,95,59.84142857142857,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2015-06-29,65690.0,58,57.49714285714286,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-07-06,57096.0,67,52.48571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-07-13,61799.0,59,51.45428571428572,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-07-20,58590.0,136,48.86,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2015-07-27,64034.0,128,47.68142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-08-03,57817.0,79,44.63285714285714,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-08-10,79048.0,87,42.98428571428571,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-08-17,58844.0,87,41.08714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-08-24,66053.0,81,42.029999999999994,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-08-31,80767.0,68,46.527142857142856,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-09-07,66120.0,75,45.167142857142856,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-09-14,66171.0,66,45.26142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-09-21,67266.0,95,45.565714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-09-28,82412.0,107,45.152857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-10-05,71202.0,104,48.73428571428571,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2015-10-12,68826.0,74,46.957142857142856,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-10-19,69970.0,54,44.8,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-10-26,74728.0,135,45.449999999999996,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-11-02,80611.0,202,45.50714285714286,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2015-11-09,65413.0,244,42.12285714285714,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2015-11-16,71344.0,313,40.26857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-11-23,72532.0,307,40.61571428571428,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-11-30,78170.0,301,40.28857142857142,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2015-12-07,90842.0,192,36.567142857142855,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2015-12-14,98851.0,103,35.47428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2015-12-21,80870.038,66,36.84428571428571,Quito,Pichincha,A,5,7.0,1.0
44,GROCERY I,2015-12-28,67539.0,81,37.050000000000004,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2016-01-04,78494.0,109,34.23428571428572,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-01-11,66891.0,113,30.261428571428574,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-01-18,63703.0,97,30.051428571428573,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-01-25,63867.0,192,32.33714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-02-01,63326.0,536,31.145714285714288,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-02-08,70024.0,689,28.48,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2016-02-15,67105.0,413,29.798571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-02-22,65134.0,253,31.415714285714284,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-02-29,77023.0,166,34.855714285714285,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-03-07,68079.0,187,37.92714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-03-14,65262.0,220,38.64714285714285,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-03-21,58072.0,233,38.885714285714286,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-03-28,75573.0,221,36.40428571428571,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-04-04,72295.0,465,37.582857142857144,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-04-11,81182.0,461,40.99,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2016-04-18,133578.0,308,42.114285714285714,Quito,Pichincha,A,5,8.0,1.0
44,GROCERY I,2016-04-25,81433.0,441,44.778571428571425,Quito,Pichincha,A,5,8.0,1.0
44,GROCERY I,2016-05-02,72951.0,510,44.32,Quito,Pichincha,A,5,9.0,1.0
44,GROCERY I,2016-05-09,70057.0,411,45.66285714285714,Quito,Pichincha,A,5,8.0,1.0
44,GROCERY I,2016-05-16,67238.0,332,47.9,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-05-23,67963.0,639,48.90571428571428,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-05-30,82890.0,791,48.962857142857146,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-06-06,68473.0,678,49.871428571428574,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-06-13,66048.0,772,47.92,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-06-20,63413.0,609,48.135714285714286,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2016-06-27,70414.0,412,48.41571428571429,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2016-07-04,66368.0,481,46.35,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-07-11,66893.0,490,45.69285714285714,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-07-18,60995.0,446,44.145714285714284,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2016-07-25,64516.0,429,41.74428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-08-01,71909.0,364,41.10857142857143,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-08-08,59301.0,343,43.50142857142857,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-08-15,66629.0,353,47.534285714285716,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-08-22,64878.0,381,47.21714285714285,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-08-29,74155.0,494,44.901428571428575,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-09-05,71848.0,421,45.71142857142858,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-09-12,69251.0,478,43.96857142857142,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-09-19,66071.0,636,44.528571428571425,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-09-26,81982.0,560,46.885714285714286,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-10-03,77987.0,607,49.56285714285714,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2016-10-10,69590.0,657,50.30571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-10-17,67894.0,427,50.57142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-10-24,68039.0,558,49.17857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-10-31,91757.0,638,45.097142857142856,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2016-11-07,87247.0,658,44.26142857142857,Quito,Pichincha,A,5,5.0,1.0
44,GROCERY I,2016-11-14,85308.0,774,45.30714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-11-21,80429.0,774,47.021428571428565,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-11-28,90098.0,842,49.50571428571429,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2016-12-05,97093.0,1018,51.12714285714286,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2016-12-12,112454.0,978,51.91857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2016-12-19,104174.0,836,51.971428571428575,Quito,Pichincha,A,5,6.0,1.0
44,GROCERY I,2016-12-26,69787.0,906,53.41285714285714,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2017-01-02,104794.0,670,53.582857142857144,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-01-09,82589.0,534,52.15,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-01-16,79654.0,506,52.044285714285714,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-01-23,71986.0,428,52.86714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-01-30,83050.0,398,53.465714285714284,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-02-06,75022.0,405,53.15428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-02-13,74715.0,391,53.27428571428571,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-02-20,66701.0,497,53.92714285714286,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-02-27,92651.0,469,53.49714285714286,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2017-03-06,74789.0,260,49.8,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-03-13,80439.0,214,48.121428571428574,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-03-20,75925.0,220,47.285714285714285,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-03-27,81596.0,314,49.53857142857142,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-04-03,70097.0,397,51.54571428571428,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-04-10,71925.0,592,53.18857142857143,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2017-04-17,71825.0,734,50.67857142857143,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-04-24,71824.0,747,49.175714285714285,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-05-01,86461.0,574,46.93,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-05-08,69714.0,450,47.26857142857143,Quito,Pichincha,A,5,3.0,1.0
44,GROCERY I,2017-05-15,77567.0,380,49.55142857142857,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-05-22,73069.0,334,50.03285714285715,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-05-29,80488.0,330,48.40857142857143,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-06-05,77123.0,443,46.35285714285715,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-06-12,71568.0,503,45.137142857142855,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-06-19,73468.0,536,43.02428571428572,Quito,Pichincha,A,5,4.0,1.0
44,GROCERY I,2017-06-26,80030.0,532,45.02428571428572,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-07-03,77706.0,570,45.06,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2017-07-10,69860.0,533,45.798571428571435,Quito,Pichincha,A,5,0.0,0.0
44,GROCERY I,2017-07-17,73791.0,630,46.22714285714286,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-07-24,71142.0,607,48.68142857142857,Quito,Pichincha,A,5,2.0,1.0
44,GROCERY I,2017-07-31,75507.0,371,49.534285714285716,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-08-07,61038.0,281,49.0,Quito,Pichincha,A,5,1.0,1.0
44,GROCERY I,2017-08-14,16441.0,76,47.82857142857143,Quito,Pichincha,A,5,1.0,1.0
45,BEVERAGES,2012-12-31,20309.0,0,93.09400000000001,Quito,Pichincha,A,11,4.0,1.0
45,BEVERAGES,2013-01-07,23239.0,0,93.44285714285715,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-01-14,23367.0,0,94.87571428571428,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-01-21,20161.0,0,95.36571428571429,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-01-28,20435.0,0,97.36857142857143,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-02-04,17118.0,0,96.04285714285713,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-02-11,21360.0,0,96.66714285714286,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-02-18,20897.0,0,94.24428571428572,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-02-25,23245.0,0,91.76714285714286,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-03-04,23540.0,0,91.29142857142857,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-03-11,21259.0,0,92.92571428571429,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-03-18,20213.0,0,93.14999999999999,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-03-25,23031.0,0,96.57571428571428,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-04-01,23900.0,0,94.41285714285713,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-04-08,22174.0,0,92.75142857142858,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-04-15,21690.0,0,88.01142857142858,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-04-22,21430.0,0,91.46428571428571,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-04-29,24397.0,0,93.92857142857143,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-05-06,20458.0,0,95.83428571428571,Quito,Pichincha,A,11,3.0,1.0
45,BEVERAGES,2013-05-13,22723.0,0,94.9542857142857,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-05-20,20625.0,0,94.49428571428572,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-05-27,21325.0,0,92.99714285714286,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-06-03,23347.0,0,94.78142857142858,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-06-10,21265.0,0,96.77857142857144,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-06-17,22398.0,0,95.84,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-06-24,21005.0,0,95.98142857142857,Quito,Pichincha,A,11,3.0,1.0
45,BEVERAGES,2013-07-01,20964.0,0,101.52857142857144,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-07-08,18984.0,0,105.03142857142858,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-07-15,19825.0,0,107.20142857142856,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-07-22,20097.0,0,105.55714285714285,Quito,Pichincha,A,11,3.0,1.0
45,BEVERAGES,2013-07-29,21126.0,0,105.94285714285715,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-08-05,18525.0,0,105.41571428571429,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-08-12,17575.0,0,107.14714285714285,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-08-19,17406.0,0,105.76285714285714,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-08-26,22337.0,0,108.23,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-09-02,23568.0,0,109.1857142857143,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-09-09,20828.0,0,108.34285714285714,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-09-16,20356.0,0,105.78428571428572,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-09-23,21377.0,0,103.02857142857144,Quito,Pichincha,A,11,1.0,1.0
45,BEVERAGES,2013-09-30,23892.0,0,103.34,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-10-07,21607.0,0,102.54714285714286,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-10-14,20511.0,0,101.32571428571428,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-10-21,19863.0,0,97.52285714285715,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-10-28,21581.0,0,96.25857142857144,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-11-04,22252.0,0,94.37857142857142,Quito,Pichincha,A,11,3.0,1.0
45,BEVERAGES,2013-11-11,21994.0,0,93.90285714285713,Quito,Pichincha,A,11,2.0,1.0
45,BEVERAGES,2013-11-18,21129.0,0,94.0942857142857,Quito,Pichincha,A,11,0.0,0.0
45,BEVERAGES,2013-11-25,22412.0,0,92.71714285714286,Quito,Pichincha,A,11,0.0,0.0
